institution,scenario,seed,bills_processed,passage_rate,hung_parliament_behavior
president_parliamentary,polarized,132,20,0.7,personal_vote
president_parliamentary,polarized,133,20,0.85,personal_vote
president_parliamentary,polarized,134,20,0.85,personal_vote
president_parliamentary,polarized,135,20,0.85,personal_vote
president_parliamentary,polarized,136,20,0.95,personal_vote
president_parliamentary,polarized,137,20,0.65,personal_vote
president_parliamentary,polarized,138,20,0.8,personal_vote
president_parliamentary,polarized,139,20,0.8,personal_vote
president_parliamentary,polarized,140,20,0.75,personal_vote
president_parliamentary,polarized,141,20,0.75,personal_vote
president_parliamentary,polarized,142,20,0.75,personal_vote
president_parliamentary,polarized,143,20,0.7,personal_vote
president_parliamentary,polarized,144,20,0.9,personal_vote
president_parliamentary,polarized,145,20,0.8,personal_vote
president_parliamentary,polarized,146,20,0.9,personal_vote
president_parliamentary,polarized,147,20,0.7,personal_vote
president_parliamentary,polarized,148,20,0.75,personal_vote
president_parliamentary,polarized,149,20,0.7,personal_vote
president_parliamentary,polarized,150,20,0.85,personal_vote
president_parliamentary,polarized,151,20,0.8,personal_vote
president_parliamentary,polarized,152,20,0.65,personal_vote
president_parliamentary,polarized,153,20,0.75,personal_vote
president_parliamentary,polarized,154,20,0.55,personal_vote
president_parliamentary,polarized,155,20,0.7,personal_vote
president_parliamentary,polarized,156,20,0.7,personal_vote
president_parliamentary,polarized,157,20,0.65,personal_vote
president_parliamentary,polarized,158,20,0.8,personal_vote
president_parliamentary,polarized,159,20,0.65,personal_vote
president_parliamentary,polarized,160,20,0.75,personal_vote
president_parliamentary,polarized,161,20,0.65,personal_vote
president_parliamentary,polarized,162,20,0.7,personal_vote
president_parliamentary,polarized,163,20,0.8,personal_vote
president_parliamentary,polarized,164,20,0.6,personal_vote
president_parliamentary,polarized,165,20,0.6,personal_vote
president_parliamentary,polarized,166,20,0.85,personal_vote
president_parliamentary,polarized,167,20,0.7,personal_vote
president_parliamentary,polarized,168,20,0.8,personal_vote
president_parliamentary,polarized,169,20,0.9,personal_vote
president_parliamentary,polarized,170,20,0.85,personal_vote
president_parliamentary,polarized,171,20,0.8,personal_vote
president_parliamentary,polarized,172,20,0.5,personal_vote
president_parliamentary,polarized,173,20,0.6,personal_vote
president_parliamentary,polarized,174,20,0.75,personal_vote
president_parliamentary,polarized,175,20,0.8,personal_vote
president_parliamentary,polarized,176,20,0.7,personal_vote
president_parliamentary,polarized,177,20,0.75,personal_vote
president_parliamentary,polarized,178,20,0.65,personal_vote
president_parliamentary,polarized,179,20,0.65,personal_vote
president_parliamentary,polarized,180,20,0.7,personal_vote
president_parliamentary,polarized,181,20,0.8,personal_vote
president_parliamentary,polarized,182,20,0.7,personal_vote
president_parliamentary,polarized,183,20,0.8,personal_vote
president_parliamentary,polarized,184,20,0.6,personal_vote
president_parliamentary,polarized,185,20,0.65,personal_vote
president_parliamentary,polarized,186,20,0.55,personal_vote
president_parliamentary,polarized,187,20,0.8,personal_vote
president_parliamentary,polarized,188,20,0.75,personal_vote
president_parliamentary,polarized,189,20,0.65,personal_vote
president_parliamentary,polarized,190,20,0.7,personal_vote
president_parliamentary,polarized,191,20,0.5,personal_vote
president_parliamentary,polarized,192,20,0.65,personal_vote
president_parliamentary,polarized,193,20,0.8,personal_vote
president_parliamentary,polarized,194,20,0.7,personal_vote
president_parliamentary,polarized,195,20,0.85,personal_vote
president_parliamentary,polarized,196,20,0.8,personal_vote
president_parliamentary,polarized,197,20,0.75,personal_vote
president_parliamentary,polarized,198,20,0.6,personal_vote
president_parliamentary,polarized,199,20,0.5,personal_vote
parliamentary,small_system,0,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,1,15,0.6,cohesive_obstruction
parliamentary,small_system,2,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,3,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,4,15,0.8,cohesive_obstruction
parliamentary,small_system,5,15,0.6,cohesive_obstruction
parliamentary,small_system,6,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,7,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,8,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,9,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,10,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,11,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,12,15,0.8,cohesive_obstruction
parliamentary,small_system,13,15,0.8,cohesive_obstruction
parliamentary,small_system,14,15,0.8,cohesive_obstruction
parliamentary,small_system,15,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,16,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,17,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,18,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,19,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,20,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,21,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,22,15,0.4666666666666667,cohesive_obstruction
parliamentary,small_system,23,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,24,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,25,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,26,15,1.0,cohesive_obstruction
parliamentary,small_system,27,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,28,15,0.5333333333333333,cohesive_obstruction
parliamentary,small_system,29,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,30,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,31,15,0.6,cohesive_obstruction
parliamentary,small_system,32,15,0.8,cohesive_obstruction
parliamentary,small_system,33,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,34,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,35,15,0.8,cohesive_obstruction
parliamentary,small_system,36,15,0.5333333333333333,cohesive_obstruction
parliamentary,small_system,37,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,38,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,39,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,40,15,0.8,cohesive_obstruction
parliamentary,small_system,41,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,42,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,43,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,44,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,45,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,46,15,0.8,cohesive_obstruction
parliamentary,small_system,47,15,0.8,cohesive_obstruction
parliamentary,small_system,48,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,49,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,50,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,51,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,52,15,0.8,cohesive_obstruction
parliamentary,small_system,53,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,54,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,55,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,56,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,57,15,1.0,cohesive_obstruction
parliamentary,small_system,58,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,59,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,60,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,61,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,62,15,0.8,cohesive_obstruction
parliamentary,small_system,63,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,64,15,0.8,cohesive_obstruction
parliamentary,small_system,65,15,0.6,cohesive_obstruction
parliamentary,small_system,66,15,1.0,cohesive_obstruction
parliamentary,small_system,67,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,68,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,69,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,70,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,71,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,72,15,0.8,cohesive_obstruction
parliamentary,small_system,73,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,74,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,75,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,76,15,0.6,cohesive_obstruction
parliamentary,small_system,77,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,78,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,79,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,80,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,81,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,82,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,83,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,84,15,0.8,cohesive_obstruction
parliamentary,small_system,85,15,0.6,cohesive_obstruction
parliamentary,small_system,86,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,87,15,0.8,cohesive_obstruction
parliamentary,small_system,88,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,89,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,90,15,0.8,cohesive_obstruction
parliamentary,small_system,91,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,92,15,0.8,cohesive_obstruction
parliamentary,small_system,93,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,94,15,0.8,cohesive_obstruction
parliamentary,small_system,95,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,96,15,0.8,cohesive_obstruction
parliamentary,small_system,97,15,0.6,cohesive_obstruction
parliamentary,small_system,98,15,0.6,cohesive_obstruction
parliamentary,small_system,99,15,0.8,cohesive_obstruction
parliamentary,small_system,100,15,0.8,cohesive_obstruction
parliamentary,small_system,101,15,0.8,cohesive_obstruction
parliamentary,small_system,102,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,103,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,104,15,0.8,cohesive_obstruction
parliamentary,small_system,105,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,106,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,107,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,108,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,109,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,110,15,0.8,cohesive_obstruction
parliamentary,small_system,111,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,112,15,0.8,cohesive_obstruction
parliamentary,small_system,113,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,114,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,115,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,116,15,0.8,cohesive_obstruction
parliamentary,small_system,117,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,118,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,119,15,0.8,cohesive_obstruction
parliamentary,small_system,120,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,121,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,122,15,0.8,cohesive_obstruction
parliamentary,small_system,123,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,124,15,0.8,cohesive_obstruction
parliamentary,small_system,125,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,126,15,0.8,cohesive_obstruction
parliamentary,small_system,127,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,128,15,0.8,cohesive_obstruction
parliamentary,small_system,129,15,0.8,cohesive_obstruction
parliamentary,small_system,130,15,0.8,cohesive_obstruction
parliamentary,small_system,131,15,1.0,cohesive_obstruction
parliamentary,small_system,132,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,133,15,0.8,cohesive_obstruction
parliamentary,small_system,134,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,135,15,0.8,cohesive_obstruction
parliamentary,small_system,136,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,137,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,138,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,139,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,140,15,0.8,cohesive_obstruction
parliamentary,small_system,141,15,0.8,cohesive_obstruction
parliamentary,small_system,142,15,1.0,cohesive_obstruction
parliamentary,small_system,143,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,144,15,0.8,cohesive_obstruction
parliamentary,small_system,145,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,146,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,147,15,0.8,cohesive_obstruction
parliamentary,small_system,148,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,149,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,150,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,151,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,152,15,0.8,cohesive_obstruction
parliamentary,small_system,153,15,0.6,cohesive_obstruction
parliamentary,small_system,154,15,0.8,cohesive_obstruction
parliamentary,small_system,155,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,156,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,157,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,158,15,0.6,cohesive_obstruction
parliamentary,small_system,159,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,160,15,0.8,cohesive_obstruction
parliamentary,small_system,161,15,0.6,cohesive_obstruction
parliamentary,small_system,162,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,163,15,0.6,cohesive_obstruction
parliamentary,small_system,164,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,165,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,166,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,167,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,168,15,0.8,cohesive_obstruction
parliamentary,small_system,169,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,170,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,171,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,172,15,0.8,cohesive_obstruction
parliamentary,small_system,173,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,174,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,175,15,0.8,cohesive_obstruction
parliamentary,small_system,176,15,0.8,cohesive_obstruction
parliamentary,small_system,177,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,178,15,0.8,cohesive_obstruction
parliamentary,small_system,179,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,180,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,181,15,0.8,cohesive_obstruction
parliamentary,small_system,182,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,183,15,0.8,cohesive_obstruction
parliamentary,small_system,184,15,0.8,cohesive_obstruction
parliamentary,small_system,185,15,0.4666666666666667,cohesive_obstruction
parliamentary,small_system,186,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,187,15,0.8,cohesive_obstruction
parliamentary,small_system,188,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,189,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,190,15,0.9333333333333333,cohesive_obstruction
parliamentary,small_system,191,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,192,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,193,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,194,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,195,15,0.6666666666666666,cohesive_obstruction
parliamentary,small_system,196,15,0.7333333333333333,cohesive_obstruction
parliamentary,small_system,197,15,0.8,cohesive_obstruction
parliamentary,small_system,198,15,0.8666666666666667,cohesive_obstruction
parliamentary,small_system,199,15,1.0,cohesive_obstruction
parliamentary,small_system,0,15,0.8666666666666667,personal_vote
parliamentary,small_system,1,15,0.6,personal_vote
parliamentary,small_system,2,15,0.7333333333333333,personal_vote
parliamentary,small_system,3,15,0.6666666666666666,personal_vote
parliamentary,small_system,4,15,0.8,personal_vote
parliamentary,small_system,5,15,0.6,personal_vote
parliamentary,small_system,6,15,0.7333333333333333,personal_vote
parliamentary,small_system,7,15,0.7333333333333333,personal_vote
parliamentary,small_system,8,15,0.7333333333333333,personal_vote
parliamentary,small_system,9,15,0.6666666666666666,personal_vote
parliamentary,small_system,10,15,0.9333333333333333,personal_vote
parliamentary,small_system,11,15,0.8666666666666667,personal_vote
parliamentary,small_system,12,15,0.8,personal_vote
parliamentary,small_system,13,15,0.8,personal_vote
parliamentary,small_system,14,15,0.8,personal_vote
parliamentary,small_system,15,15,0.6666666666666666,personal_vote
parliamentary,small_system,16,15,0.8666666666666667,personal_vote
parliamentary,small_system,17,15,0.9333333333333333,personal_vote
parliamentary,small_system,18,15,0.8666666666666667,personal_vote
parliamentary,small_system,19,15,0.7333333333333333,personal_vote
parliamentary,small_system,20,15,0.7333333333333333,personal_vote
parliamentary,small_system,21,15,0.7333333333333333,personal_vote
parliamentary,small_system,22,15,0.4666666666666667,personal_vote
parliamentary,small_system,23,15,0.8666666666666667,personal_vote
parliamentary,small_system,24,15,0.9333333333333333,personal_vote
parliamentary,small_system,25,15,0.7333333333333333,personal_vote
parliamentary,small_system,26,15,1.0,personal_vote
parliamentary,small_system,27,15,0.7333333333333333,personal_vote
parliamentary,small_system,28,15,0.5333333333333333,personal_vote
parliamentary,small_system,29,15,0.6666666666666666,personal_vote
parliamentary,small_system,30,15,0.8666666666666667,personal_vote
parliamentary,small_system,31,15,0.6,personal_vote
parliamentary,small_system,32,15,0.8,personal_vote
parliamentary,small_system,33,15,0.7333333333333333,personal_vote
parliamentary,small_system,34,15,0.8666666666666667,personal_vote
parliamentary,small_system,35,15,0.8,personal_vote
parliamentary,small_system,36,15,0.5333333333333333,personal_vote
parliamentary,small_system,37,15,0.7333333333333333,personal_vote
parliamentary,small_system,38,15,0.8666666666666667,personal_vote
parliamentary,small_system,39,15,0.6666666666666666,personal_vote
parliamentary,small_system,40,15,0.8,personal_vote
parliamentary,small_system,41,15,0.8666666666666667,personal_vote
parliamentary,small_system,42,15,0.7333333333333333,personal_vote
parliamentary,small_system,43,15,0.7333333333333333,personal_vote
parliamentary,small_system,44,15,0.7333333333333333,personal_vote
parliamentary,small_system,45,15,0.8666666666666667,personal_vote
parliamentary,small_system,46,15,0.8,personal_vote
parliamentary,small_system,47,15,0.8,personal_vote
parliamentary,small_system,48,15,0.7333333333333333,personal_vote
parliamentary,small_system,49,15,0.8666666666666667,personal_vote
parliamentary,small_system,50,15,0.9333333333333333,personal_vote
parliamentary,small_system,51,15,0.9333333333333333,personal_vote
parliamentary,small_system,52,15,0.8,personal_vote
parliamentary,small_system,53,15,0.8666666666666667,personal_vote
parliamentary,small_system,54,15,0.8666666666666667,personal_vote
parliamentary,small_system,55,15,0.9333333333333333,personal_vote
parliamentary,small_system,56,15,0.8666666666666667,personal_vote
parliamentary,small_system,57,15,1.0,personal_vote
parliamentary,small_system,58,15,0.6666666666666666,personal_vote
parliamentary,small_system,59,15,0.6666666666666666,personal_vote
parliamentary,small_system,60,15,0.6666666666666666,personal_vote
parliamentary,small_system,61,15,0.7333333333333333,personal_vote
parliamentary,small_system,62,15,0.8,personal_vote
parliamentary,small_system,63,15,0.7333333333333333,personal_vote
parliamentary,small_system,64,15,0.8,personal_vote
parliamentary,small_system,65,15,0.6,personal_vote
parliamentary,small_system,66,15,1.0,personal_vote
parliamentary,small_system,67,15,0.8666666666666667,personal_vote
parliamentary,small_system,68,15,0.7333333333333333,personal_vote
parliamentary,small_system,69,15,0.8666666666666667,personal_vote
parliamentary,small_system,70,15,0.6666666666666666,personal_vote
parliamentary,small_system,71,15,0.6666666666666666,personal_vote
parliamentary,small_system,72,15,0.8,personal_vote
parliamentary,small_system,73,15,0.8666666666666667,personal_vote
parliamentary,small_system,74,15,0.7333333333333333,personal_vote
parliamentary,small_system,75,15,0.6666666666666666,personal_vote
parliamentary,small_system,76,15,0.6,personal_vote
parliamentary,small_system,77,15,0.8666666666666667,personal_vote
parliamentary,small_system,78,15,0.8666666666666667,personal_vote
parliamentary,small_system,79,15,0.9333333333333333,personal_vote
parliamentary,small_system,80,15,0.9333333333333333,personal_vote
parliamentary,small_system,81,15,0.8666666666666667,personal_vote
parliamentary,small_system,82,15,0.8666666666666667,personal_vote
parliamentary,small_system,83,15,0.9333333333333333,personal_vote
parliamentary,small_system,84,15,0.8,personal_vote
parliamentary,small_system,85,15,0.6,personal_vote
parliamentary,small_system,86,15,0.8666666666666667,personal_vote
parliamentary,small_system,87,15,0.8,personal_vote
parliamentary,small_system,88,15,0.8666666666666667,personal_vote
parliamentary,small_system,89,15,0.8666666666666667,personal_vote
parliamentary,small_system,90,15,0.8,personal_vote
parliamentary,small_system,91,15,0.8666666666666667,personal_vote
parliamentary,small_system,92,15,0.8,personal_vote
parliamentary,small_system,93,15,0.7333333333333333,personal_vote
parliamentary,small_system,94,15,0.8,personal_vote
parliamentary,small_system,95,15,0.7333333333333333,personal_vote
parliamentary,small_system,96,15,0.8,personal_vote
parliamentary,small_system,97,15,0.6,personal_vote
parliamentary,small_system,98,15,0.6,personal_vote
parliamentary,small_system,99,15,0.8,personal_vote
parliamentary,small_system,100,15,0.8,personal_vote
parliamentary,small_system,101,15,0.8,personal_vote
parliamentary,small_system,102,15,0.8666666666666667,personal_vote
parliamentary,small_system,103,15,0.9333333333333333,personal_vote
parliamentary,small_system,104,15,0.8,personal_vote
parliamentary,small_system,105,15,0.6666666666666666,personal_vote
parliamentary,small_system,106,15,0.7333333333333333,personal_vote
parliamentary,small_system,107,15,0.8666666666666667,personal_vote
parliamentary,small_system,108,15,0.6666666666666666,personal_vote
parliamentary,small_system,109,15,0.7333333333333333,personal_vote
parliamentary,small_system,110,15,0.8,personal_vote
parliamentary,small_system,111,15,0.8666666666666667,personal_vote
parliamentary,small_system,112,15,0.8,personal_vote
parliamentary,small_system,113,15,0.8666666666666667,personal_vote
parliamentary,small_system,114,15,0.7333333333333333,personal_vote
parliamentary,small_system,115,15,0.7333333333333333,personal_vote
parliamentary,small_system,116,15,0.8,personal_vote
parliamentary,small_system,117,15,0.8666666666666667,personal_vote
parliamentary,small_system,118,15,0.9333333333333333,personal_vote
parliamentary,small_system,119,15,0.8,personal_vote
parliamentary,small_system,120,15,0.7333333333333333,personal_vote
parliamentary,small_system,121,15,0.8666666666666667,personal_vote
parliamentary,small_system,122,15,0.8,personal_vote
parliamentary,small_system,123,15,0.9333333333333333,personal_vote
parliamentary,small_system,124,15,0.8,personal_vote
parliamentary,small_system,125,15,0.9333333333333333,personal_vote
parliamentary,small_system,126,15,0.8,personal_vote
parliamentary,small_system,127,15,0.9333333333333333,personal_vote
parliamentary,small_system,128,15,0.8,personal_vote
parliamentary,small_system,129,15,0.8,personal_vote
parliamentary,small_system,130,15,0.8,personal_vote
parliamentary,small_system,131,15,1.0,personal_vote
parliamentary,small_system,132,15,0.6666666666666666,personal_vote
parliamentary,small_system,133,15,0.8,personal_vote
parliamentary,small_system,134,15,0.8666666666666667,personal_vote
parliamentary,small_system,135,15,0.8,personal_vote
parliamentary,small_system,136,15,0.9333333333333333,personal_vote
parliamentary,small_system,137,15,0.9333333333333333,personal_vote
parliamentary,small_system,138,15,0.9333333333333333,personal_vote
parliamentary,small_system,139,15,0.9333333333333333,personal_vote
parliamentary,small_system,140,15,0.8,personal_vote
parliamentary,small_system,141,15,0.8,personal_vote
parliamentary,small_system,142,15,1.0,personal_vote
parliamentary,small_system,143,15,0.6666666666666666,personal_vote
parliamentary,small_system,144,15,0.8,personal_vote
parliamentary,small_system,145,15,0.6666666666666666,personal_vote
parliamentary,small_system,146,15,0.8666666666666667,personal_vote
parliamentary,small_system,147,15,0.8,personal_vote
parliamentary,small_system,148,15,0.7333333333333333,personal_vote
parliamentary,small_system,149,15,0.9333333333333333,personal_vote
parliamentary,small_system,150,15,0.8666666666666667,personal_vote
parliamentary,small_system,151,15,0.7333333333333333,personal_vote
parliamentary,small_system,152,15,0.8,personal_vote
parliamentary,small_system,153,15,0.6,personal_vote
parliamentary,small_system,154,15,0.8,personal_vote
parliamentary,small_system,155,15,0.9333333333333333,personal_vote
parliamentary,small_system,156,15,0.8666666666666667,personal_vote
parliamentary,small_system,157,15,0.8666666666666667,personal_vote
parliamentary,small_system,158,15,0.6,personal_vote
parliamentary,small_system,159,15,0.9333333333333333,personal_vote
parliamentary,small_system,160,15,0.8,personal_vote
parliamentary,small_system,161,15,0.6,personal_vote
parliamentary,small_system,162,15,0.6666666666666666,personal_vote
parliamentary,small_system,163,15,0.6,personal_vote
parliamentary,small_system,164,15,0.8666666666666667,personal_vote
parliamentary,small_system,165,15,0.7333333333333333,personal_vote
parliamentary,small_system,166,15,0.8666666666666667,personal_vote
parliamentary,small_system,167,15,0.7333333333333333,personal_vote
parliamentary,small_system,168,15,0.8,personal_vote
parliamentary,small_system,169,15,0.8666666666666667,personal_vote
parliamentary,small_system,170,15,0.7333333333333333,personal_vote
parliamentary,small_system,171,15,0.6666666666666666,personal_vote
parliamentary,small_system,172,15,0.8,personal_vote
parliamentary,small_system,173,15,0.7333333333333333,personal_vote
parliamentary,small_system,174,15,0.8666666666666667,personal_vote
parliamentary,small_system,175,15,0.8,personal_vote
parliamentary,small_system,176,15,0.8,personal_vote
parliamentary,small_system,177,15,0.7333333333333333,personal_vote
parliamentary,small_system,178,15,0.8,personal_vote
parliamentary,small_system,179,15,0.7333333333333333,personal_vote
parliamentary,small_system,180,15,0.8666666666666667,personal_vote
parliamentary,small_system,181,15,0.8,personal_vote
parliamentary,small_system,182,15,0.6666666666666666,personal_vote
parliamentary,small_system,183,15,0.8,personal_vote
parliamentary,small_system,184,15,0.8,personal_vote
parliamentary,small_system,185,15,0.4666666666666667,personal_vote
parliamentary,small_system,186,15,0.6666666666666666,personal_vote
parliamentary,small_system,187,15,0.8,personal_vote
parliamentary,small_system,188,15,0.8666666666666667,personal_vote
parliamentary,small_system,189,15,0.8666666666666667,personal_vote
parliamentary,small_system,190,15,0.9333333333333333,personal_vote
parliamentary,small_system,191,15,0.7333333333333333,personal_vote
parliamentary,small_system,192,15,0.8666666666666667,personal_vote
parliamentary,small_system,193,15,0.8666666666666667,personal_vote
parliamentary,small_system,194,15,0.8666666666666667,personal_vote
parliamentary,small_system,195,15,0.6666666666666666,personal_vote
parliamentary,small_system,196,15,0.7333333333333333,personal_vote
parliamentary,small_system,197,15,0.8,personal_vote
parliamentary,small_system,198,15,0.8666666666666667,personal_vote
parliamentary,small_system,199,15,1.0,personal_vote
republican,small_system,0,15,0.6666666666666666,cohesive_obstruction
republican,small_system,1,15,0.4666666666666667,cohesive_obstruction
republican,small_system,2,15,0.6666666666666666,cohesive_obstruction
republican,small_system,3,15,0.6,cohesive_obstruction
republican,small_system,4,15,0.6,cohesive_obstruction
republican,small_system,5,15,0.4666666666666667,cohesive_obstruction
republican,small_system,6,15,0.6666666666666666,cohesive_obstruction
republican,small_system,7,15,0.6,cohesive_obstruction
republican,small_system,8,15,0.7333333333333333,cohesive_obstruction
republican,small_system,9,15,0.5333333333333333,cohesive_obstruction
republican,small_system,10,15,0.5333333333333333,cohesive_obstruction
republican,small_system,11,15,0.7333333333333333,cohesive_obstruction
republican,small_system,12,15,0.5333333333333333,cohesive_obstruction
republican,small_system,13,15,0.6666666666666666,cohesive_obstruction
republican,small_system,14,15,0.4666666666666667,cohesive_obstruction
republican,small_system,15,15,0.7333333333333333,cohesive_obstruction
republican,small_system,16,15,0.8,cohesive_obstruction
